long,lat,tws
96.125,39.625,-4.91646496110479
96.375,39.625,-4.54578620567918
96.625,39.625,-3.96492963237688
96.875,39.625,-4.80131890671328
97.125,39.625,-7.05495398060884
97.375,39.625,-8.14245167491026
97.625,39.625,-8.06381198484451
97.875,39.625,-8.72723395982757
98.125,39.625,
98.375,39.625,
98.625,39.625,
98.875,39.625,
99.125,39.625,
99.375,39.625,
99.625,39.625,
99.875,39.625,
100.125,39.625,
100.375,39.625,
100.625,39.625,
100.875,39.625,
101.125,39.625,
101.375,39.625,
101.625,39.625,
101.875,39.625,
102.125,39.625,
102.375,39.625,
102.625,39.625,
102.875,39.625,
103.125,39.625,
103.375,39.625,
103.625,39.625,
103.875,39.625,
104.125,39.625,
104.375,39.625,
104.625,39.625,
68.125,39.375,
68.375,39.375,
68.625,39.375,
68.875,39.375,
69.125,39.375,
69.375,39.375,
69.625,39.375,
69.875,39.375,
70.125,39.375,
70.375,39.375,
70.625,39.375,
70.875,39.375,
71.125,39.375,
71.375,39.375,
71.625,39.375,-20.1514062646311
71.875,39.375,-19.8739935485646
72.125,39.375,-19.3620451630559
72.375,39.375,-19.016919887159
72.625,39.375,-18.8386183232069
72.875,39.375,-18.6374865360558
73.125,39.375,-18.4135250858963
73.375,39.375,-17.9999570138752
73.625,39.375,-17.3967822417617
73.875,39.375,-16.6126455152407
74.125,39.375,-15.6475481856614
74.375,39.375,-15.1300903996453
74.625,39.375,-15.0602721888572
74.875,39.375,
75.125,39.375,
75.375,39.375,
75.625,39.375,
75.875,39.375,
76.125,39.375,
76.375,39.375,
76.625,39.375,
76.875,39.375,
77.125,39.375,
77.375,39.375,
77.625,39.375,
77.875,39.375,
78.125,39.375,
78.375,39.375,
78.625,39.375,
78.875,39.375,
79.125,39.375,
79.375,39.375,
79.625,39.375,
79.875,39.375,
80.125,39.375,
80.375,39.375,
80.625,39.375,
80.875,39.375,
81.125,39.375,
81.375,39.375,
81.625,39.375,
81.875,39.375,
82.125,39.375,
82.375,39.375,
82.625,39.375,
82.875,39.375,
83.125,39.375,
83.375,39.375,
83.625,39.375,
83.875,39.375,
84.125,39.375,
84.375,39.375,
84.625,39.375,
84.875,39.375,
85.125,39.375,
85.375,39.375,
85.625,39.375,
85.875,39.375,
86.125,39.375,
86.375,39.375,
86.625,39.375,
86.875,39.375,
87.125,39.375,
87.375,39.375,
87.625,39.375,
87.875,39.375,
88.125,39.375,
88.375,39.375,
88.625,39.375,
88.875,39.375,
89.125,39.375,
89.375,39.375,
89.625,39.375,
89.875,39.375,
90.125,39.375,
90.375,39.375,
90.625,39.375,
90.875,39.375,
91.125,39.375,
91.375,39.375,
91.625,39.375,
91.875,39.375,
92.125,39.375,
92.375,39.375,
92.625,39.375,
92.875,39.375,
93.125,39.375,
93.375,39.375,-2.52739730384201
93.625,39.375,2.5954362154007
93.875,39.375,2.70877472287975
94.125,39.375,-2.18738254951313
94.375,39.375,-4.7207742263563
94.625,39.375,-4.89140055445023
94.875,39.375,-3.26369863050059
95.125,39.375,0.162331025581807
95.375,39.375,0.0914550488814712
95.625,39.375,-3.47632713522762
95.875,39.375,-5.17404580794391
96.125,39.375,-5.00170098664239
96.375,39.375,-4.24119017482735
96.625,39.375,-2.89251335419249
96.875,39.375,-3.7158381533809
97.125,39.375,-6.71116471523419
97.375,39.375,-8.16815099772066
97.625,39.375,-8.08679713844322
97.875,39.375,-8.33492786297575
98.125,39.375,-8.91254342673346
98.375,39.375,-9.28870318527333
98.625,39.375,-9.46340717026033
98.875,39.375,
99.125,39.375,
99.375,39.375,
99.625,39.375,
99.875,39.375,
100.125,39.375,
100.375,39.375,
100.625,39.375,
100.875,39.375,
101.125,39.375,
101.375,39.375,
101.625,39.375,
101.875,39.375,
102.125,39.375,
102.375,39.375,
102.625,39.375,
102.875,39.375,
103.125,39.375,
103.375,39.375,
103.625,39.375,
103.875,39.375,
104.125,39.375,
104.375,39.375,
104.625,39.375,
68.125,39.125,
68.375,39.125,
68.625,39.125,
68.875,39.125,
69.125,39.125,
69.375,39.125,
69.625,39.125,
69.875,39.125,
70.125,39.125,
70.375,39.125,
70.625,39.125,
70.875,39.125,
71.125,39.125,-19.9132084110752
71.375,39.125,-20.246410615393
71.625,39.125,-20.2270317184739
71.875,39.125,-19.8957158345729
72.125,39.125,-19.2524647349492
72.375,39.125,-18.9163971208036
72.625,39.125,-18.8875143267214
72.875,39.125,-18.741143560037
73.125,39.125,-18.4772853981704
73.375,39.125,-18.0388671201654
73.625,39.125,-17.4258879856207
73.875,39.125,-16.4750824486255
74.125,39.125,-15.1864494727924
74.375,39.125,-14.6012617871165
74.625,39.125,-14.7195197741967
74.875,39.125,-14.8523057834245
75.125,39.125,-14.9996203379706
75.375,39.125,
75.625,39.125,
75.875,39.125,
76.125,39.125,
76.375,39.125,
76.625,39.125,
76.875,39.125,
77.125,39.125,
77.375,39.125,
77.625,39.125,
77.875,39.125,
78.125,39.125,
78.375,39.125,
78.625,39.125,
78.875,39.125,
79.125,39.125,
79.375,39.125,
79.625,39.125,
79.875,39.125,
80.125,39.125,
80.375,39.125,
80.625,39.125,
80.875,39.125,
81.125,39.125,
81.375,39.125,
81.625,39.125,
81.875,39.125,
82.125,39.125,
82.375,39.125,
82.625,39.125,
82.875,39.125,
83.125,39.125,
83.375,39.125,
83.625,39.125,
83.875,39.125,
84.125,39.125,
84.375,39.125,
84.625,39.125,
84.875,39.125,
85.125,39.125,
85.375,39.125,
85.625,39.125,
85.875,39.125,
86.125,39.125,
86.375,39.125,
86.625,39.125,
86.875,39.125,
87.125,39.125,
87.375,39.125,
87.625,39.125,
87.875,39.125,
88.125,39.125,
88.375,39.125,
88.625,39.125,
88.875,39.125,
89.125,39.125,
89.375,39.125,
89.625,39.125,
89.875,39.125,
90.125,39.125,
90.375,39.125,
90.625,39.125,
90.875,39.125,
91.125,39.125,
91.375,39.125,11.3139312522253
91.625,39.125,11.8701770938933
91.875,39.125,12.2141667939723
92.125,39.125,12.3459001481533
92.375,39.125,
92.625,39.125,12.4448367068544
92.875,39.125,8.94216828985373
93.125,39.125,1.91478468757123
93.375,39.125,0.960158687317744
93.625,39.125,6.07829017052427
93.875,39.125,6.10617174580693
94.125,39.125,1.04380344273523
94.375,39.125,-1.80042687093373
94.625,39.125,-2.42651911824942
94.875,39.125,-1.0282201692462
95.125,39.125,2.39447020925581
95.375,39.125,2.34090421700967
95.625,39.125,-1.188917781692
95.875,39.125,-3.27547057455013
96.125,39.125,-3.91875382955186
96.375,39.125,-3.56152143189684
96.625,39.125,-2.20377314137295
96.875,39.125,-2.76265439018607
97.125,39.125,-5.23816527612507
97.375,39.125,-6.40619404404424
97.625,39.125,-6.26674102013931
97.875,39.125,-6.26601754222065
98.125,39.125,-6.40402368735522
98.375,39.125,-7.05154939752538
98.625,39.125,-8.20859460532665
98.875,39.125,-9.02432039333507
99.125,39.125,-9.49872699391562
99.375,39.125,
99.625,39.125,
99.875,39.125,
100.125,39.125,
100.375,39.125,
100.625,39.125,
100.875,39.125,
101.125,39.125,
101.375,39.125,
101.625,39.125,
101.875,39.125,
102.125,39.125,
102.375,39.125,
102.625,39.125,
102.875,39.125,
103.125,39.125,
103.375,39.125,
103.625,39.125,
103.875,39.125,
104.125,39.125,
104.375,39.125,
104.625,39.125,
68.125,38.875,
68.375,38.875,
68.625,38.875,
68.875,38.875,
69.125,38.875,
69.375,38.875,
69.625,38.875,
69.875,38.875,
70.125,38.875,
70.375,38.875,-19.5070282183588
70.625,38.875,-19.7020705696195
70.875,38.875,-19.9245656589046
71.125,38.875,-20.1745164864697
71.375,38.875,-20.3061685832217
71.625,38.875,-20.3195221165661
71.875,38.875,-20.019751528278
72.125,38.875,-19.4068570854142
72.375,38.875,-19.0928844064474
72.625,38.875,-19.077831491828
72.875,38.875,-18.6873830147088
73.125,38.875,-17.9215380698442
73.375,38.875,-17.4383315555751
73.625,38.875,-17.2377662211657
73.875,38.875,-16.5200074072927
74.125,38.875,-15.285057685338
74.375,38.875,-14.7245094954415
74.625,38.875,-14.8383633871563
74.875,38.875,-14.9726341525093
75.125,38.875,-15.1273220544681
75.375,38.875,-14.5322687346488
75.625,38.875,
75.875,38.875,
76.125,38.875,
76.375,38.875,
76.625,38.875,
76.875,38.875,
77.125,38.875,
77.375,38.875,
77.625,38.875,
77.875,38.875,
78.125,38.875,
78.375,38.875,
78.625,38.875,
78.875,38.875,
79.125,38.875,
79.375,38.875,
79.625,38.875,
79.875,38.875,
80.125,38.875,
80.375,38.875,
80.625,38.875,
80.875,38.875,
81.125,38.875,
81.375,38.875,
81.625,38.875,
81.875,38.875,
82.125,38.875,
82.375,38.875,
82.625,38.875,
82.875,38.875,
83.125,38.875,
83.375,38.875,
83.625,38.875,
83.875,38.875,
84.125,38.875,
84.375,38.875,
84.625,38.875,
84.875,38.875,
85.125,38.875,
85.375,38.875,
85.625,38.875,
85.875,38.875,
86.125,38.875,
86.375,38.875,
86.625,38.875,
86.875,38.875,
87.125,38.875,
87.375,38.875,
87.625,38.875,
87.875,38.875,
88.125,38.875,
88.375,38.875,
88.625,38.875,
88.875,38.875,5.38480147394876
89.125,38.875,
89.375,38.875,5.35539433162194
89.625,38.875,5.368774594157
89.875,38.875,6.57569241290912
90.125,38.875,8.9761478677392
90.375,38.875,10.249960776855
90.625,38.875,10.397130910751
90.875,38.875,10.5697142334539
91.125,38.875,10.7677108666976
91.375,38.875,11.1490793761332
91.625,38.875,11.7138200602494
91.875,38.875,12.0669542243704
92.125,38.875,12.2084813972469
92.375,38.875,12.2949938420206
92.625,38.875,12.3264915720792
92.875,38.875,10.6033712034114
93.125,38.875,7.12563204066828
93.375,38.875,6.17765787197277
93.625,38.875,7.75944848358631
93.875,38.875,7.63277987996116
94.125,38.875,5.79765174398199
94.375,38.875,4.11816866288427
94.625,38.875,2.59433031268418
94.875,38.875,2.37955282663461
95.125,38.875,3.4738360959891
95.375,38.875,3.45622103498317
95.625,38.875,2.32670798771142
95.875,38.875,0.618759770179167
96.125,38.875,-1.66762377414852
96.375,38.875,-2.50677997095045
96.625,38.875,-1.89870909880847
96.875,38.875,-1.94176744297147
97.125,38.875,-2.63595523289405
97.375,38.875,-2.85658069304191
97.625,38.875,-2.60364377871156
97.875,38.875,-2.52050290536135
98.125,38.875,-2.60715819196776
98.375,38.875,-4.20114163914695
98.625,38.875,-7.30245310533792
98.875,38.875,-9.31392355647404
99.125,38.875,-10.235552922124
99.375,38.875,-10.9233419408556
99.625,38.875,
99.875,38.875,
100.125,38.875,
100.375,38.875,
100.625,38.875,
100.875,38.875,
101.125,38.875,
101.375,38.875,
101.625,38.875,
101.875,38.875,
102.125,38.875,
102.375,38.875,
102.625,38.875,
102.875,38.875,
103.125,38.875,
103.375,38.875,
103.625,38.875,
103.875,38.875,
104.125,38.875,
104.375,38.875,
104.625,38.875,
68.125,38.625,
68.375,38.625,
68.625,38.625,
68.875,38.625,
69.125,38.625,
69.375,38.625,
69.625,38.625,
69.875,38.625,
70.125,38.625,
70.375,38.625,-19.8499198947102
70.625,38.625,-20.0593442860991
70.875,38.625,-20.2205398613587
71.125,38.625,-20.3335076905787
71.375,38.625,-20.438676699996
71.625,38.625,-20.5360465813428
71.875,38.625,-20.3712034393102
72.125,38.625,-19.9441452417523
72.375,38.625,-19.731004295405
72.625,38.625,-19.7317800153978
72.875,38.625,-19.1237031258643
73.125,38.625,-17.9067721553147
73.375,38.625,-17.2933146059513
73.625,38.625,-17.2833316624165
73.875,38.625,-16.5871558822691
74.125,38.625,-15.2047867849469
74.375,38.625,-14.5609764270484
74.625,38.625,-14.6557253338397
74.875,38.625,-14.6204908676446
75.125,38.625,-14.4552742377855
75.375,38.625,-13.7532333638519
75.625,38.625,-12.5143683492206
75.875,38.625,-11.9224486461026
76.125,38.625,
76.375,38.625,
76.625,38.625,
76.875,38.625,
77.125,38.625,
77.375,38.625,
77.625,38.625,
77.875,38.625,
78.125,38.625,
78.375,38.625,
78.625,38.625,
78.875,38.625,
79.125,38.625,
79.375,38.625,
79.625,38.625,
79.875,38.625,
80.125,38.625,
80.375,38.625,
80.625,38.625,
80.875,38.625,
81.125,38.625,
81.375,38.625,
81.625,38.625,
81.875,38.625,
82.125,38.625,
82.375,38.625,
82.625,38.625,
82.875,38.625,
83.125,38.625,
83.375,38.625,
83.625,38.625,
83.875,38.625,
84.125,38.625,
84.375,38.625,
84.625,38.625,
84.875,38.625,
85.125,38.625,
85.375,38.625,
85.625,38.625,
85.875,38.625,
86.125,38.625,
86.375,38.625,
86.625,38.625,
86.875,38.625,
87.125,38.625,
87.375,38.625,
87.625,38.625,
87.875,38.625,
88.125,38.625,
88.375,38.625,9.20361180091277
88.625,38.625,10.8053956027143
88.875,38.625,11.5936595380772
89.125,38.625,11.5684033489088
89.375,38.625,12.2689489768818
89.625,38.625,13.6952963350341
89.875,38.625,15.3116156582837
90.125,38.625,17.1179067706689
90.375,38.625,18.2540473872796
90.625,38.625,18.7200378039852
90.875,38.625,19.0467245909385
91.125,38.625,19.2341077523306
91.375,38.625,19.5624230499379
91.625,38.625,20.0316705703735
91.875,38.625,19.7737296079285
92.125,38.625,18.7886000820436
92.375,38.625,18.3166758514708
92.625,38.625,18.3579563313397
92.875,38.625,17.7339871965814
93.125,38.625,16.4447682353202
93.375,38.625,14.9150123796426
93.625,38.625,13.1447195969522
93.875,38.625,12.1540656546131
94.125,38.625,11.9430505828932
94.375,38.625,11.0788323627785
94.625,38.625,9.5614109308226
94.875,38.625,7.95486160041764
95.125,38.625,6.25918446225114
95.375,38.625,5.44527036952786
95.625,38.625,5.5131188777741
95.875,38.625,4.40216304548085
96.125,38.625,2.11240280552011
96.375,38.625,0.304103049798869
96.625,38.625,-1.02273585647345
96.875,38.625,-1.56145943101728
97.125,38.625,-1.3120671796496
97.375,38.625,-1.0604635074269
97.625,38.625,-0.806648743571714
97.875,38.625,-0.708093125576852
98.125,38.625,-0.764796575182118
98.375,38.625,-2.49951567128301
98.625,38.625,-5.91225031821523
98.875,38.625,-8.07396622793749
99.125,38.625,-8.98466327891219
99.375,38.625,-9.98572179698385
99.625,38.625,-11.0771420627716
99.875,38.625,-11.6815057990607
100.125,38.625,-11.7988129232544
100.375,38.625,
100.625,38.625,
100.875,38.625,
101.125,38.625,
101.375,38.625,
101.625,38.625,
101.875,38.625,
102.125,38.625,
102.375,38.625,
102.625,38.625,
102.875,38.625,
103.125,38.625,
103.375,38.625,
103.625,38.625,
103.875,38.625,
104.125,38.625,
104.375,38.625,
104.625,38.625,
68.125,38.375,
68.375,38.375,
68.625,38.375,
68.875,38.375,
69.125,38.375,
69.375,38.375,
69.625,38.375,
69.875,38.375,
70.125,38.375,
70.375,38.375,-19.8089252207428
70.625,38.375,-19.9215910192579
70.875,38.375,-20.1153423041105
71.125,38.375,-20.3901818832383
71.375,38.375,-20.643936721608
71.625,38.375,-20.8766059242189
71.875,38.375,-20.9500704742968
72.125,38.375,-20.8643274083734
72.375,38.375,-20.8307572081685
72.625,38.375,-20.8493602126837
72.875,38.375,-20.0501040127128
73.125,38.375,-18.4329879605211
73.375,38.375,-17.6038153804839
73.625,38.375,-17.5625856928527
73.875,38.375,-16.6765265073627
74.125,38.375,-14.945636915043
74.375,38.375,-14.1106634642929
74.625,38.375,-14.1716057378799
74.875,38.375,-13.7958764843643
75.125,38.375,-12.9834762625396
75.375,38.375,-12.4296624227427
75.625,38.375,-12.1344345835969
75.875,38.375,-12.0538338245824
76.125,38.375,-12.1878597416217
76.375,38.375,
76.625,38.375,
76.875,38.375,
77.125,38.375,
77.375,38.375,
77.625,38.375,
77.875,38.375,
78.125,38.375,
78.375,38.375,
78.625,38.375,
78.875,38.375,
79.125,38.375,
79.375,38.375,
79.625,38.375,
79.875,38.375,
80.125,38.375,
80.375,38.375,
80.625,38.375,
80.875,38.375,
81.125,38.375,
81.375,38.375,
81.625,38.375,
81.875,38.375,
82.125,38.375,
82.375,38.375,
82.625,38.375,
82.875,38.375,
83.125,38.375,
83.375,38.375,
83.625,38.375,
83.875,38.375,
84.125,38.375,
84.375,38.375,
84.625,38.375,
84.875,38.375,
85.125,38.375,
85.375,38.375,
85.625,38.375,
85.875,38.375,
86.125,38.375,
86.375,38.375,
86.625,38.375,
86.875,38.375,
87.125,38.375,
87.375,38.375,
87.625,38.375,
87.875,38.375,
88.125,38.375,21.5676300311461
88.375,38.375,23.4836047275458
88.625,38.375,24.0067999332678
88.875,38.375,24.250047534937
89.125,38.375,24.2133476551971
89.375,38.375,26.3164451397024
89.625,38.375,30.5593403615057
89.875,38.375,32.9867340481142
90.125,38.375,33.5986252352595
90.375,38.375,34.4538904838264
90.625,38.375,35.5525292679668
90.875,38.375,36.1811563447118
91.125,38.375,36.3397713415325
91.375,38.375,36.5539621971548
91.625,38.375,36.8237280212343
91.875,38.375,35.3344928736333
92.125,38.375,32.086256776005
92.375,38.375,30.4878360722214
92.625,38.375,30.5392308887094
92.875,38.375,30.3340167524293
93.125,38.375,29.8721932584886
93.375,38.375,27.172221954912
93.625,38.375,22.2341030784883
93.875,38.375,19.6700290482258
94.125,38.375,19.479999772273
94.375,38.375,19.081564360531
94.625,38.375,18.4747226797044
94.875,38.375,15.697706593317
95.125,38.375,10.7505156463012
95.375,38.375,8.30805156310089
95.625,38.375,8.37031476572156
95.875,38.375,8.07473943638615
96.125,38.375,7.42132592154667
96.375,38.375,4.87112833280116
96.625,38.375,0.42414611869026
96.875,38.375,-1.62173022203206
97.125,38.375,-1.26650105649605
97.375,38.375,-1.01784292026423
97.625,38.375,-0.875755985151045
97.875,38.375,-0.828787900623865
98.125,38.375,-0.8769387632492
98.375,38.375,-1.94667140557431
98.625,38.375,-4.03798618496512
98.875,38.375,-5.30444833333604
99.125,38.375,-5.74605794833042
99.375,38.375,-7.37587188510224
99.625,38.375,-10.1938899626257
99.875,38.375,-11.6481565471622
100.125,38.375,-11.7386711396975
100.375,38.375,-12.2143393645529
100.625,38.375,-13.0751612028107
100.875,38.375,
101.125,38.375,
101.375,38.375,
101.625,38.375,
101.875,38.375,
102.125,38.375,
102.375,38.375,
102.625,38.375,
102.875,38.375,
103.125,38.375,
103.375,38.375,
103.625,38.375,
103.875,38.375,
104.125,38.375,
104.375,38.375,
104.625,38.375,
68.125,38.125,
68.375,38.125,
68.625,38.125,
68.875,38.125,
69.125,38.125,
69.375,38.125,
69.625,38.125,
69.875,38.125,
70.125,38.125,
70.375,38.125,-20.7147553535178
70.625,38.125,-20.7135908473283
70.875,38.125,-20.8736561946571
71.125,38.125,-21.1949531845748
71.375,38.125,-21.4968171659857
71.625,38.125,-21.7792461402714
71.875,38.125,-21.8311393670738
72.125,38.125,-21.6524982722476
72.375,38.125,-21.5797631237656
72.625,38.125,-21.6129356939346
72.875,38.125,-20.7747579012066
73.125,38.125,-19.0652305640979
73.375,38.125,-18.1717741009779
73.625,38.125,-18.094388733618
73.875,38.125,-17.0312795722857
74.125,38.125,-14.9824453145266
74.375,38.125,-13.9677001331002
74.625,38.125,-13.9870428815484
74.875,38.125,-13.5771565791219
75.125,38.125,-12.7380428300239
75.375,38.125,-12.2455018353649
75.625,38.125,-12.0995337758213
75.875,38.125,-11.7836410284071
76.125,38.125,-11.2978231469169
76.375,38.125,-11.0630449699238
76.625,38.125,
76.875,38.125,
77.125,38.125,
77.375,38.125,
77.625,38.125,
77.875,38.125,
78.125,38.125,
78.375,38.125,
78.625,38.125,
78.875,38.125,
79.125,38.125,
79.375,38.125,
79.625,38.125,
79.875,38.125,
80.125,38.125,
80.375,38.125,
80.625,38.125,
80.875,38.125,
81.125,38.125,
81.375,38.125,
81.625,38.125,
81.875,38.125,
82.125,38.125,
82.375,38.125,
82.625,38.125,
82.875,38.125,
83.125,38.125,
83.375,38.125,
83.625,38.125,
83.875,38.125,
84.125,38.125,
84.375,38.125,
84.625,38.125,
84.875,38.125,
85.125,38.125,
85.375,38.125,
85.625,38.125,
85.875,38.125,
86.125,38.125,
86.375,38.125,
86.625,38.125,
86.875,38.125,
87.125,38.125,21.8038145345636
87.375,38.125,23.8093664518092
87.625,38.125,27.7604860314168
87.875,38.125,29.998341107741
88.125,38.125,30.5229314632597
88.375,38.125,30.7753298291937
88.625,38.125,30.7555353250355
88.875,38.125,33.3666030137101
89.125,38.125,38.6085326252505
89.375,38.125,41.3965239357203
89.625,38.125,41.730577039998
89.875,38.125,41.8911358360201
90.125,38.125,41.878199968487
90.375,38.125,45.144221752882
90.625,38.125,51.6892004460096
90.875,38.125,52.4403633894399
91.125,38.125,47.3977103233337
91.375,38.125,44.951997321099
91.625,38.125,45.1032230649143
91.875,38.125,45.584707851056
92.125,38.125,46.3964511016384
92.375,38.125,44.2334978599101
92.625,38.125,39.0958463603165
92.875,38.125,36.5095013538376
93.125,38.125,36.4744620053098
93.375,38.125,35.1355487299152
93.625,38.125,32.4927615020424
93.875,38.125,29.1585591994226
94.125,38.125,25.1329413454514
94.375,38.125,23.0494900736958
94.625,38.125,22.9082056591287
94.875,38.125,20.8089280849672
95.125,38.125,16.7516578976065
95.375,38.125,13.492337876698
95.625,38.125,11.0309683247469
95.875,38.125,9.8766351272352
96.125,38.125,10.0293385470286
96.375,38.125,7.95168134849519
96.625,38.125,3.64366310788319
96.875,38.125,1.66094860469457
97.125,38.125,2.00353764405008
97.375,38.125,2.21670208929572
97.625,38.125,2.30044215451926
97.875,38.125,2.06288499524817
98.125,38.125,1.50403039332014
98.375,38.125,-0.0514131587988231
98.625,38.125,-2.6034455827903
98.875,38.125,-3.97387817921117
99.125,38.125,-4.16271074092947
99.375,38.125,-5.82155335694552
99.625,38.125,-8.95040592458099
99.875,38.125,-10.54591873358
100.125,38.125,-10.6080916768406
100.375,38.125,-10.9453544558492
100.625,38.125,-11.5577068908606
100.875,38.125,-11.9319316190667
101.125,38.125,-12.068028675043
101.375,38.125,
101.625,38.125,
101.875,38.125,
102.125,38.125,
102.375,38.125,
102.625,38.125,
102.875,38.125,
103.125,38.125,
103.375,38.125,
103.625,38.125,
103.875,38.125,
104.125,38.125,
104.375,38.125,
104.625,38.125,
68.125,37.875,
68.375,37.875,
68.625,37.875,
68.875,37.875,
69.125,37.875,
69.375,37.875,
69.625,37.875,
69.875,37.875,
70.125,37.875,
70.375,37.875,-22.5674105361104
70.625,37.875,-22.4353428035975
70.875,37.875,-22.4954820452258
71.125,37.875,-22.7478237934411
71.375,37.875,-22.9973189076409
71.625,37.875,-23.2439649645239
71.875,37.875,-23.0144096361473
72.125,37.875,-22.3086546715349
72.375,37.875,-21.9780200384557
72.625,37.875,-22.0225074831396
72.875,37.875,-21.2976665254682
73.125,37.875,-19.8034995552152
73.375,37.875,-18.9971904456615
73.625,37.875,-18.8787399455905
73.875,37.875,-17.6514141522348
74.125,37.875,-15.3152128304355
74.375,37.875,-14.1320869550109
74.625,37.875,-14.1020365599543
74.875,37.875,-13.9643319770694
75.125,37.875,-13.7189733181149
75.375,37.875,-13.2007515523583
75.625,37.875,-12.4096651187865
75.875,37.875,-11.1118694739416
76.125,37.875,-9.30736441537738
76.375,37.875,
76.625,37.875,
76.875,37.875,
77.125,37.875,
77.375,37.875,
77.625,37.875,
77.875,37.875,
78.125,37.875,
78.375,37.875,
78.625,37.875,
78.875,37.875,
79.125,37.875,
79.375,37.875,
79.625,37.875,
79.875,37.875,
80.125,37.875,
80.375,37.875,
80.625,37.875,
80.875,37.875,
81.125,37.875,
81.375,37.875,
81.625,37.875,
81.875,37.875,
82.125,37.875,
82.375,37.875,
82.625,37.875,
82.875,37.875,
83.125,37.875,
83.375,37.875,
83.625,37.875,
83.875,37.875,
84.125,37.875,
84.375,37.875,
84.625,37.875,
84.875,37.875,
85.125,37.875,
85.375,37.875,
85.625,37.875,
85.875,37.875,
86.125,37.875,
86.375,37.875,31.0854602002073
86.625,37.875,24.9763009003364
86.875,37.875,21.9632290259469
87.125,37.875,22.0462457989343
87.375,37.875,27.9634706720244
87.625,37.875,39.7149033509195
87.875,37.875,41.9660594547167
88.125,37.875,34.7169389063492
88.375,37.875,31.0787859633565
88.625,37.875,31.051600988023
88.875,37.875,38.9433251051232
89.125,37.875,54.753958422225
89.375,37.875,57.5091858245432
89.625,37.875,47.2090058340691
89.875,37.875,42.0248211044818
90.125,37.875,41.9566313959658
90.375,37.875,50.3250409662724
90.625,37.875,67.1300507197157
90.875,37.875,67.8243448734284
91.125,37.875,52.4079240933061
91.375,37.875,44.7565277777612
91.625,37.875,44.8701558429748
91.875,37.875,50.5243742936291
92.125,37.875,61.7191832885146
92.375,37.875,59.5536589771509
92.625,37.875,44.0278027299792
92.875,37.875,36.2604406177998
93.125,37.875,36.2515740934759
93.375,37.875,38.8049922548234
93.625,37.875,43.9206952564418
93.875,37.875,40.6196562629193
94.125,37.875,28.9018754344434
94.375,37.875,22.9826098377816
94.625,37.875,22.8618591763079
94.875,37.875,23.2885266374797
95.125,37.875,24.2626118091866
95.375,37.875,20.9981295075268
95.625,37.875,13.495079560671
95.875,37.875,9.80784998828312
96.125,37.875,9.93644012929872
96.375,37.875,9.54576206463389
96.625,37.875,8.63581505324692
96.875,37.875,8.28657746920362
97.125,37.875,8.4980492470786
97.375,37.875,8.64317216561176
97.625,37.875,8.72194617451169
97.875,37.875,7.96692569693551
98.125,37.875,6.37811063276604
98.375,37.875,3.1862591158133
98.625,37.875,-1.60862892412115
98.875,37.875,-4.08225584891625
99.125,37.875,-4.23462175671011
99.375,37.875,-5.32276635849848
99.625,37.875,-7.34668967220932
99.875,37.875,-8.37479243800044
100.125,37.875,-8.40707448846661
100.375,37.875,-8.49382125376724
